id_registro,fondo_id,originador,tipo_activo_subyacente,fecha_constitucion_fondo,monto_total_emitido_usd,codigo_valor,serie,monto_tramo_usd,saldo_vigente_usd,tasa_cupon_pct,plazo_meses,periodicidad_pago,clasificadora,clasificacion_riesgo,fecha_pago,monto_interes_usd,monto_capital_usd,estado_pago,dias_mora
PAG-0594,FT-018,Banco Azteca El Salvador,Cuentas por cobrar comerciales,2021-12-19,3530981.04,VTRTFT018A,A,1352164.4,1163737.76,5.79,60,Semestral,Zumma Ratings,A.sv,2022-08-18,5951.99,77316.36,Pagado con retraso,9
PAG-0595,FT-018,Banco Azteca El Salvador,Cuentas por cobrar comerciales,2021-12-19,3530981.04,VTRTFT018A,A,1352164.4,1163737.76,5.79,60,Semestral,Zumma Ratings,A.sv,2023-02-16,5249.44,48928.77,Pagado,0
PAG-0596,FT-018,Banco Azteca El Salvador,Cuentas por cobrar comerciales,2021-12-19,3530981.04,VTRTFT018A,A,1352164.4,1163737.76,5.79,60,Semestral,Zumma Ratings,A.sv,2023-08-17,6129.89,51573.6,Pagado,0
PAG-0597,FT-018,Banco Azteca El Salvador,Cuentas por cobrar comerciales,2021-12-19,3530981.04,VTRTFT018A,A,1352164.4,1163737.76,5.79,60,Semestral,Zumma Ratings,A.sv,2024-02-15,5260.67,66642.49,Pagado,0
PAG-0598,FT-018,Banco Azteca El Salvador,Cuentas por cobrar comerciales,2021-12-19,3530981.04,VTRTFT018A,A,1352164.4,1163737.76,5.79,60,Semestral,Zumma Ratings,A.sv,2024-08-15,5086.31,65669.96,Pagado,0
PAG-0599,FT-018,Banco Azteca El Salvador,Cuentas por cobrar comerciales,2021-12-19,3530981.04,VTRTFT018A,A,1352164.4,1163737.76,5.79,60,Semestral,Zumma Ratings,A.sv,2025-02-13,5718.58,57362.59,Pagado con retraso,4
PAG-0600,FT-018,Banco Azteca El Salvador,Cuentas por cobrar comerciales,2021-12-19,3530981.04,VTRTFT018A,A,1352164.4,1163737.76,5.79,60,Semestral,Zumma Ratings,A.sv,2025-08-14,5366.11,68976.11,Pagado con retraso,10
PAG-0601,FT-018,Banco Azteca El Salvador,Cuentas por cobrar comerciales,2021-12-19,3530981.04,VTRTFT018A,A,1352164.4,1163737.76,5.79,60,Semestral,Zumma Ratings,A.sv,2026-02-12,5167.8,75179.58,Pagado,0
PAG-0602,FT-018,Banco Azteca El Salvador,Cuentas por cobrar comerciales,2021-12-19,3530981.04,VTRTFT018B,B,1310913.28,863575.04,6.98,60,Anual,"MOODY'S, S.A. DE C.V.",A+.sv,2023-02-17,4848.31,58069.3,Pagado,0
PAG-0603,FT-018,Banco Azteca El Salvador,Cuentas por cobrar comerciales,2021-12-19,3530981.04,VTRTFT018B,B,1310913.28,863575.04,6.98,60,Anual,"MOODY'S, S.A. DE C.V.",A+.sv,2024-02-17,5387.44,60577.84,Pagado,0
PAG-0604,FT-018,Banco Azteca El Salvador,Cuentas por cobrar comerciales,2021-12-19,3530981.04,VTRTFT018B,B,1310913.28,863575.04,6.98,60,Anual,"MOODY'S, S.A. DE C.V.",A+.sv,2025-02-16,5120.55,63566.49,Pagado,0
PAG-0605,FT-018,Banco Azteca El Salvador,Cuentas por cobrar comerciales,2021-12-19,3530981.04,VTRTFT018B,B,1310913.28,863575.04,6.98,60,Anual,"MOODY'S, S.A. DE C.V.",A+.sv,2026-02-16,4870.35,71939.98,Pagado,0
PAG-0606,FT-018,Banco Azteca El Salvador,Cuentas por cobrar comerciales,2021-12-19,3530981.04,VTRTFT018C,C,1349034.75,1219793.85,8.12,36,Semestral,"MOODY'S, S.A. DE C.V.",AA+.sv,2022-08-18,8771.85,116597.39,Pagado,0
PAG-0607,FT-018,Banco Azteca El Salvador,Cuentas por cobrar comerciales,2021-12-19,3530981.04,VTRTFT018C,C,1349034.75,1219793.85,8.12,36,Semestral,"MOODY'S, S.A. DE C.V.",AA+.sv,2023-02-16,8442.93,77917.26,Pagado,0
PAG-0608,FT-018,Banco Azteca El Salvador,Cuentas por cobrar comerciales,2021-12-19,3530981.04,VTRTFT018C,C,1349034.75,1219793.85,8.12,36,Semestral,"MOODY'S, S.A. DE C.V.",AA+.sv,2023-08-17,7623.11,91654.25,Pagado,0
PAG-0609,FT-018,Banco Azteca El Salvador,Cuentas por cobrar comerciales,2021-12-19,3530981.04,VTRTFT018C,C,1349034.75,1219793.85,8.12,36,Semestral,"MOODY'S, S.A. DE C.V.",AA+.sv,2024-02-15,8573.26,104445.89,Pagado,0
PAG-0610,FT-018,Banco Azteca El Salvador,Cuentas por cobrar comerciales,2021-12-19,3530981.04,VTRTFT018C,C,1349034.75,1219793.85,8.12,36,Semestral,"MOODY'S, S.A. DE C.V.",AA+.sv,2024-08-15,7656.13,96531.32,Pagado,0
PAG-0611,FT-018,Banco Azteca El Salvador,Cuentas por cobrar comerciales,2021-12-19,3530981.04,VTRTFT018C,C,1349034.75,1219793.85,8.12,36,Semestral,"MOODY'S, S.A. DE C.V.",AA+.sv,2025-02-13,8477.62,115815.65,Pagado,0
PAG-0612,FT-018,Banco Azteca El Salvador,Cuentas por cobrar comerciales,2021-12-19,3530981.04,VTRTFT018C,C,1349034.75,1219793.85,8.12,36,Semestral,"MOODY'S, S.A. DE C.V.",AA+.sv,2025-08-14,9079.17,107190.93,Pagado,0
PAG-0613,FT-018,Banco Azteca El Salvador,Cuentas por cobrar comerciales,2021-12-19,3530981.04,VTRTFT018C,C,1349034.75,1219793.85,8.12,36,Semestral,"MOODY'S, S.A. DE C.V.",AA+.sv,2026-02-12,7660.14,92227.07,Pagado,0
PAG-0614,FT-019,Caja de Crédito de Sonsonate,Rentas inmobiliarias,2016-03-14,9579434.21,VTRTFT019A,A,2863083.33,1657887.85,6.63,60,Semestral,Zumma Ratings,A+.sv,2016-11-11,8342.06,119133.35,Pagado,0
PAG-0615,FT-019,Caja de Crédito de Sonsonate,Rentas inmobiliarias,2016-03-14,9579434.21,VTRTFT019A,A,2863083.33,1657887.85,6.63,60,Semestral,Zumma Ratings,A+.sv,2017-05-12,8493.97,154753.5,En mora,37
PAG-0616,FT-019,Caja de Crédito de Sonsonate,Rentas inmobiliarias,2016-03-14,9579434.21,VTRTFT019A,A,2863083.33,1657887.85,6.63,60,Semestral,Zumma Ratings,A+.sv,2017-11-10,9440.25,123044.99,Pagado,0
PAG-0617,FT-019,Caja de Crédito de Sonsonate,Rentas inmobiliarias,2016-03-14,9579434.21,VTRTFT019A,A,2863083.33,1657887.85,6.63,60,Semestral,Zumma Ratings,A+.sv,2018-05-11,9544.8,125755.87,Pagado,0
PAG-0618,FT-019,Caja de Crédito de Sonsonate,Rentas inmobiliarias,2016-03-14,9579434.21,VTRTFT019A,A,2863083.33,1657887.85,6.63,60,Semestral,Zumma Ratings,A+.sv,2018-11-09,9279.64,153243.74,Pagado,0
PAG-0619,FT-019,Caja de Crédito de Sonsonate,Rentas inmobiliarias,2016-03-14,9579434.21,VTRTFT019A,A,2863083.33,1657887.85,6.63,60,Semestral,Zumma Ratings,A+.sv,2019-05-10,8303.74,108654.8,Pagado,0
PAG-0620,FT-019,Caja de Crédito de Sonsonate,Rentas inmobiliarias,2016-03-14,9579434.21,VTRTFT019A,A,2863083.33,1657887.85,6.63,60,Semestral,Zumma Ratings,A+.sv,2019-11-08,9674.14,135266.41,Pagado con retraso,8
PAG-0621,FT-019,Caja de Crédito de Sonsonate,Rentas inmobiliarias,2016-03-14,9579434.21,VTRTFT019A,A,2863083.33,1657887.85,6.63,60,Semestral,Zumma Ratings,A+.sv,2020-05-08,9250.93,99938.08,Pagado,0
PAG-0622,FT-019,Caja de Crédito de Sonsonate,Rentas inmobiliarias,2016-03-14,9579434.21,VTRTFT019A,A,2863083.33,1657887.85,6.63,60,Semestral,Zumma Ratings,A+.sv,2020-11-06,9663.83,155383.4,Pagado,0
PAG-0623,FT-019,Caja de Crédito de Sonsonate,Rentas inmobiliarias,2016-03-14,9579434.21,VTRTFT019A,A,2863083.33,1657887.85,6.63,60,Semestral,Zumma Ratings,A+.sv,2021-05-07,9750.84,94347.23,Pagado con retraso,9
PAG-0624,FT-019,Caja de Crédito de Sonsonate,Rentas inmobiliarias,2016-03-14,9579434.21,VTRTFT019A,A,2863083.33,1657887.85,6.63,60,Semestral,Zumma Ratings,A+.sv,2021-11-05,8644.21,124295.92,Pagado con retraso,11
PAG-0625,FT-019,Caja de Crédito de Sonsonate,Rentas inmobiliarias,2016-03-14,9579434.21,VTRTFT019A,A,2863083.33,1657887.85,6.63,60,Semestral,Zumma Ratings,A+.sv,2022-05-06,9620.29,114344.44,En mora,33
PAG-0626,FT-019,Caja de Crédito de Sonsonate,Rentas inmobiliarias,2016-03-14,9579434.21,VTRTFT019A,A,2863083.33,1657887.85,6.63,60,Semestral,Zumma Ratings,A+.sv,2022-11-04,8725.32,158422.18,Pagado,0
PAG-0627,FT-019,Caja de Crédito de Sonsonate,Rentas inmobiliarias,2016-03-14,9579434.21,VTRTFT019A,A,2863083.33,1657887.85,6.63,60,Semestral,Zumma Ratings,A+.sv,2023-05-05,9829.03,100264.09,Pagado con retraso,4
PAG-0628,FT-019,Caja de Crédito de Sonsonate,Rentas inmobiliarias,2016-03-14,9579434.21,VTRTFT019A,A,2863083.33,1657887.85,6.63,60,Semestral,Zumma Ratings,A+.sv,2023-11-03,9729.03,137005.61,Pagado,0
PAG-0629,FT-019,Caja de Crédito de Sonsonate,Rentas inmobiliarias,2016-03-14,9579434.21,VTRTFT019A,A,2863083.33,1657887.85,6.63,60,Semestral,Zumma Ratings,A+.sv,2024-05-03,9545.92,140507.43,Pagado,0
PAG-0630,FT-019,Caja de Crédito de Sonsonate,Rentas inmobiliarias,2016-03-14,9579434.21,VTRTFT019A,A,2863083.33,1657887.85,6.63,60,Semestral,Zumma Ratings,A+.sv,2024-11-01,8498.92,107231.81,Pagado,0
PAG-0631,FT-019,Caja de Crédito de Sonsonate,Rentas inmobiliarias,2016-03-14,9579434.21,VTRTFT019A,A,2863083.33,1657887.85,6.63,60,Semestral,Zumma Ratings,A+.sv,2025-05-02,8352.59,118491.21,Pagado,0
PAG-0632,FT-019,Caja de Crédito de Sonsonate,Rentas inmobiliarias,2016-03-14,9579434.21,VTRTFT019A,A,2863083.33,1657887.85,6.63,60,Semestral,Zumma Ratings,A+.sv,2025-10-31,9230.85,116370.3,Pagado con retraso,5
PAG-0633,FT-019,Caja de Crédito de Sonsonate,Rentas inmobiliarias,2016-03-14,9579434.21,VTRTFT019A,A,2863083.33,1657887.85,6.63,60,Semestral,Zumma Ratings,A+.sv,2026-05-01,9293.08,165465.19,Pagado,0
PAG-0634,FT-019,Caja de Crédito de Sonsonate,Rentas inmobiliarias,2016-03-14,9579434.21,VTRTFT019B,B,2954732.98,2428823.21,9.13,36,Mensual,"MOODY'S, S.A. DE C.V.",N-1,2016-06-12,19958.21,270269.09,Pagado,0
PAG-0635,FT-019,Caja de Crédito de Sonsonate,Rentas inmobiliarias,2016-03-14,9579434.21,VTRTFT019B,B,2954732.98,2428823.21,9.13,36,Mensual,"MOODY'S, S.A. DE C.V.",N-1,2016-07-12,19403.61,215231.33,Pagado,0
PAG-0636,FT-019,Caja de Crédito de Sonsonate,Rentas inmobiliarias,2016-03-14,9579434.21,VTRTFT019B,B,2954732.98,2428823.21,9.13,36,Mensual,"MOODY'S, S.A. DE C.V.",N-1,2016-08-11,17656.32,248547.08,Pagado con retraso,3
PAG-0637,FT-019,Caja de Crédito de Sonsonate,Rentas inmobiliarias,2016-03-14,9579434.21,VTRTFT019B,B,2954732.98,2428823.21,9.13,36,Mensual,"MOODY'S, S.A. DE C.V.",N-1,2016-09-10,17554.14,256115.55,Pagado con retraso,13
PAG-0638,FT-019,Caja de Crédito de Sonsonate,Rentas inmobiliarias,2016-03-14,9579434.21,VTRTFT019B,B,2954732.98,2428823.21,9.13,36,Mensual,"MOODY'S, S.A. DE C.V.",N-1,2016-10-10,19749.03,212654.51,Pagado,0
PAG-0639,FT-019,Caja de Crédito de Sonsonate,Rentas inmobiliarias,2016-03-14,9579434.21,VTRTFT019B,B,2954732.98,2428823.21,9.13,36,Mensual,"MOODY'S, S.A. DE C.V.",N-1,2016-11-09,18968.64,244717.28,Pagado,0
PAG-0640,FT-019,Caja de Crédito de Sonsonate,Rentas inmobiliarias,2016-03-14,9579434.21,VTRTFT019B,B,2954732.98,2428823.21,9.13,36,Mensual,"MOODY'S, S.A. DE C.V.",N-1,2016-12-09,16910.46,267462.24,Pagado con retraso,7
PAG-0641,FT-019,Caja de Crédito de Sonsonate,Rentas inmobiliarias,2016-03-14,9579434.21,VTRTFT019B,B,2954732.98,2428823.21,9.13,36,Mensual,"MOODY'S, S.A. DE C.V.",N-1,2017-01-08,,,Pendiente,0
PAG-0642,FT-019,Caja de Crédito de Sonsonate,Rentas inmobiliarias,2016-03-14,9579434.21,VTRTFT019B,B,2954732.98,2428823.21,9.13,36,Mensual,"MOODY'S, S.A. DE C.V.",N-1,2017-02-07,17995.4,288689.33,Pagado,0
PAG-0643,FT-019,Caja de Crédito de Sonsonate,Rentas inmobiliarias,2016-03-14,9579434.21,VTRTFT019B,B,2954732.98,2428823.21,9.13,36,Mensual,"MOODY'S, S.A. DE C.V.",N-1,2017-03-09,16640.51,264671.61,Pagado con retraso,12
PAG-0644,FT-019,Caja de Crédito de Sonsonate,Rentas inmobiliarias,2016-03-14,9579434.21,VTRTFT019B,B,2954732.98,2428823.21,9.13,36,Mensual,"MOODY'S, S.A. DE C.V.",N-1,2017-04-08,20224.3,245675.67,Pagado,0
PAG-0645,FT-019,Caja de Crédito de Sonsonate,Rentas inmobiliarias,2016-03-14,9579434.21,VTRTFT019B,B,2954732.98,2428823.21,9.13,36,Mensual,"MOODY'S, S.A. DE C.V.",N-1,2017-05-08,19773.24,267609.43,Pagado,0
PAG-0646,FT-019,Caja de Crédito de Sonsonate,Rentas inmobiliarias,2016-03-14,9579434.21,VTRTFT019B,B,2954732.98,2428823.21,9.13,36,Mensual,"MOODY'S, S.A. DE C.V.",N-1,2017-06-07,20209.43,271587.37,Pagado,0
PAG-0647,FT-019,Caja de Crédito de Sonsonate,Rentas inmobiliarias,2016-03-14,9579434.21,VTRTFT019C,C,2756405.65,1691772.4,6.83,60,Semestral,Zumma Ratings,N-2,2016-11-11,9287.88,109022.84,Pagado,0
PAG-0648,FT-019,Caja de Crédito de Sonsonate,Rentas inmobiliarias,2016-03-14,9579434.21,VTRTFT019C,C,2756405.65,1691772.4,6.83,60,Semestral,Zumma Ratings,N-2,2017-05-12,8917.6,151784.43,Pagado con retraso,15
PAG-0649,FT-019,Caja de Crédito de Sonsonate,Rentas inmobiliarias,2016-03-14,9579434.21,VTRTFT019C,C,2756405.65,1691772.4,6.83,60,Semestral,Zumma Ratings,N-2,2017-11-10,9980.56,91342.97,Pagado,0
PAG-0650,FT-019,Caja de Crédito de Sonsonate,Rentas inmobiliarias,2016-03-14,9579434.21,VTRTFT019C,C,2756405.65,1691772.4,6.83,60,Semestral,Zumma Ratings,N-2,2018-05-11,10175.72,122252.74,Pagado,0
PAG-0651,FT-019,Caja de Crédito de Sonsonate,Rentas inmobiliarias,2016-03-14,9579434.21,VTRTFT019C,C,2756405.65,1691772.4,6.83,60,Semestral,Zumma Ratings,N-2,2018-11-09,10317.77,120877.35,Pagado,0
PAG-0652,FT-019,Caja de Crédito de Sonsonate,Rentas inmobiliarias,2016-03-14,9579434.21,VTRTFT019C,C,2756405.65,1691772.4,6.83,60,Semestral,Zumma Ratings,N-2,2019-05-10,10511.08,102913.03,Pagado,0
PAG-0653,FT-019,Caja de Crédito de Sonsonate,Rentas inmobiliarias,2016-03-14,9579434.21,VTRTFT019C,C,2756405.65,1691772.4,6.83,60,Semestral,Zumma Ratings,N-2,2019-11-08,8920.14,136567.16,Pagado,0
PAG-0654,FT-019,Caja de Crédito de Sonsonate,Rentas inmobiliarias,2016-03-14,9579434.21,VTRTFT019C,C,2756405.65,1691772.4,6.83,60,Semestral,Zumma Ratings,N-2,2020-05-08,10462.35,108303.15,Pagado,0
PAG-0655,FT-019,Caja de Crédito de Sonsonate,Rentas inmobiliarias,2016-03-14,9579434.21,VTRTFT019C,C,2756405.65,1691772.4,6.83,60,Semestral,Zumma Ratings,N-2,2020-11-06,,,Pendiente,0
PAG-0656,FT-019,Caja de Crédito de Sonsonate,Rentas inmobiliarias,2016-03-14,9579434.21,VTRTFT019C,C,2756405.65,1691772.4,6.83,60,Semestral,Zumma Ratings,N-2,2021-05-07,8984.87,117498.67,Pagado,0
PAG-0657,FT-019,Caja de Crédito de Sonsonate,Rentas inmobiliarias,2016-03-14,9579434.21,VTRTFT019C,C,2756405.65,1691772.4,6.83,60,Semestral,Zumma Ratings,N-2,2021-11-05,10013.09,105305.51,Pagado,0
PAG-0658,FT-019,Caja de Crédito de Sonsonate,Rentas inmobiliarias,2016-03-14,9579434.21,VTRTFT019C,C,2756405.65,1691772.4,6.83,60,Semestral,Zumma Ratings,N-2,2022-05-06,10021.29,87785.48,Pagado,0
PAG-0659,FT-019,Caja de Crédito de Sonsonate,Rentas inmobiliarias,2016-03-14,9579434.21,VTRTFT019C,C,2756405.65,1691772.4,6.83,60,Semestral,Zumma Ratings,N-2,2022-11-04,8921.66,104707.65,Pagado,0
PAG-0660,FT-019,Caja de Crédito de Sonsonate,Rentas inmobiliarias,2016-03-14,9579434.21,VTRTFT019C,C,2756405.65,1691772.4,6.83,60,Semestral,Zumma Ratings,N-2,2023-05-05,8683.99,139995.12,Pagado con retraso,14
PAG-0661,FT-019,Caja de Crédito de Sonsonate,Rentas inmobiliarias,2016-03-14,9579434.21,VTRTFT019C,C,2756405.65,1691772.4,6.83,60,Semestral,Zumma Ratings,N-2,2023-11-03,9479.4,97640.04,Pagado,0
PAG-0662,FT-019,Caja de Crédito de Sonsonate,Rentas inmobiliarias,2016-03-14,9579434.21,VTRTFT019C,C,2756405.65,1691772.4,6.83,60,Semestral,Zumma Ratings,N-2,2024-05-03,9403.82,142638.73,Pagado,0
PAG-0663,FT-019,Caja de Crédito de Sonsonate,Rentas inmobiliarias,2016-03-14,9579434.21,VTRTFT019C,C,2756405.65,1691772.4,6.83,60,Semestral,Zumma Ratings,N-2,2024-11-01,9269.56,153931.9,Pagado,0
PAG-0664,FT-019,Caja de Crédito de Sonsonate,Rentas inmobiliarias,2016-03-14,9579434.21,VTRTFT019C,C,2756405.65,1691772.4,6.83,60,Semestral,Zumma Ratings,N-2,2025-05-02,10155.64,144322.23,Pagado,0
PAG-0665,FT-019,Caja de Crédito de Sonsonate,Rentas inmobiliarias,2016-03-14,9579434.21,VTRTFT019C,C,2756405.65,1691772.4,6.83,60,Semestral,Zumma Ratings,N-2,2025-10-31,10578.31,98442.75,Pagado,0
PAG-0666,FT-019,Caja de Crédito de Sonsonate,Rentas inmobiliarias,2016-03-14,9579434.21,VTRTFT019C,C,2756405.65,1691772.4,6.83,60,Semestral,Zumma Ratings,N-2,2026-05-01,8682.42,136568.89,Pagado,0
PAG-0667,FT-020,Viva Outdoor,Flujos de peaje/publicidad exterior,2015-11-05,3551172.88,VTRTFT020A,A,3599742.58,832878.36,8.84,120,Trimestral,Pacific Credit Rating,AA.sv,2016-04-04,6408.49,90148.27,Pagado,0
PAG-0668,FT-020,Viva Outdoor,Flujos de peaje/publicidad exterior,2015-11-05,3551172.88,VTRTFT020A,A,3599742.58,832878.36,8.84,120,Trimestral,Pacific Credit Rating,AA.sv,2016-07-04,,,Pendiente,0
PAG-0669,FT-020,Viva Outdoor,Flujos de peaje/publicidad exterior,2015-11-05,3551172.88,VTRTFT020A,A,3599742.58,832878.36,8.84,120,Trimestral,Pacific Credit Rating,AA.sv,2016-10-03,5628.36,63646.72,Pagado con retraso,10
PAG-0670,FT-020,Viva Outdoor,Flujos de peaje/publicidad exterior,2015-11-05,3551172.88,VTRTFT020A,A,3599742.58,832878.36,8.84,120,Trimestral,Pacific Credit Rating,AA.sv,2017-01-02,6417.78,76257.73,Pagado,0
PAG-0671,FT-020,Viva Outdoor,Flujos de peaje/publicidad exterior,2015-11-05,3551172.88,VTRTFT020A,A,3599742.58,832878.36,8.84,120,Trimestral,Pacific Credit Rating,AA.sv,2017-04-03,6492.72,71046.51,Pagado,0
PAG-0672,FT-020,Viva Outdoor,Flujos de peaje/publicidad exterior,2015-11-05,3551172.88,VTRTFT020A,A,3599742.58,832878.36,8.84,120,Trimestral,Pacific Credit Rating,AA.sv,2017-07-03,5826.51,88788.02,Pagado con retraso,5
PAG-0673,FT-020,Viva Outdoor,Flujos de peaje/publicidad exterior,2015-11-05,3551172.88,VTRTFT020A,A,3599742.58,832878.36,8.84,120,Trimestral,Pacific Credit Rating,AA.sv,2017-10-02,6477.86,93282.36,Pagado con retraso,11
PAG-0674,FT-020,Viva Outdoor,Flujos de peaje/publicidad exterior,2015-11-05,3551172.88,VTRTFT020A,A,3599742.58,832878.36,8.84,120,Trimestral,Pacific Credit Rating,AA.sv,2018-01-01,6596.72,68919.79,Pagado,0
PAG-0675,FT-020,Viva Outdoor,Flujos de peaje/publicidad exterior,2015-11-05,3551172.88,VTRTFT020A,A,3599742.58,832878.36,8.84,120,Trimestral,Pacific Credit Rating,AA.sv,2018-04-02,5753.47,78277.71,Pagado,0
PAG-0676,FT-020,Viva Outdoor,Flujos de peaje/publicidad exterior,2015-11-05,3551172.88,VTRTFT020A,A,3599742.58,832878.36,8.84,120,Trimestral,Pacific Credit Rating,AA.sv,2018-07-02,6483.79,98471.11,Pagado,0
PAG-0677,FT-020,Viva Outdoor,Flujos de peaje/publicidad exterior,2015-11-05,3551172.88,VTRTFT020A,A,3599742.58,832878.36,8.84,120,Trimestral,Pacific Credit Rating,AA.sv,2018-10-01,5995.51,70709.75,Pagado,0
PAG-0678,FT-020,Viva Outdoor,Flujos de peaje/publicidad exterior,2015-11-05,3551172.88,VTRTFT020A,A,3599742.58,832878.36,8.84,120,Trimestral,Pacific Credit Rating,AA.sv,2018-12-31,5609.12,103240.17,Pagado,0
PAG-0679,FT-020,Viva Outdoor,Flujos de peaje/publicidad exterior,2015-11-05,3551172.88,VTRTFT020A,A,3599742.58,832878.36,8.84,120,Trimestral,Pacific Credit Rating,AA.sv,2019-04-01,5965.09,74496.55,Pagado,0
PAG-0680,FT-020,Viva Outdoor,Flujos de peaje/publicidad exterior,2015-11-05,3551172.88,VTRTFT020A,A,3599742.58,832878.36,8.84,120,Trimestral,Pacific Credit Rating,AA.sv,2019-07-01,6551.49,79740.0,Pagado,0
PAG-0681,FT-020,Viva Outdoor,Flujos de peaje/publicidad exterior,2015-11-05,3551172.88,VTRTFT020A,A,3599742.58,832878.36,8.84,120,Trimestral,Pacific Credit Rating,AA.sv,2019-09-30,5733.99,82259.04,En mora,9
PAG-0682,FT-020,Viva Outdoor,Flujos de peaje/publicidad exterior,2015-11-05,3551172.88,VTRTFT020A,A,3599742.58,832878.36,8.84,120,Trimestral,Pacific Credit Rating,AA.sv,2019-12-30,5542.46,61992.55,Pagado,0
PAG-0683,FT-020,Viva Outdoor,Flujos de peaje/publicidad exterior,2015-11-05,3551172.88,VTRTFT020A,A,3599742.58,832878.36,8.84,120,Trimestral,Pacific Credit Rating,AA.sv,2020-03-30,5570.86,61637.75,Pagado con retraso,9
PAG-0684,FT-020,Viva Outdoor,Flujos de peaje/publicidad exterior,2015-11-05,3551172.88,VTRTFT020A,A,3599742.58,832878.36,8.84,120,Trimestral,Pacific Credit Rating,AA.sv,2020-06-29,5873.53,94395.08,Pagado con retraso,7
PAG-0685,FT-020,Viva Outdoor,Flujos de peaje/publicidad exterior,2015-11-05,3551172.88,VTRTFT020A,A,3599742.58,832878.36,8.84,120,Trimestral,Pacific Credit Rating,AA.sv,2020-09-28,6383.18,62740.72,Pagado,0
PAG-0686,FT-020,Viva Outdoor,Flujos de peaje/publicidad exterior,2015-11-05,3551172.88,VTRTFT020A,A,3599742.58,832878.36,8.84,120,Trimestral,Pacific Credit Rating,AA.sv,2020-12-28,6277.94,72537.38,Pagado,0
PAG-0687,FT-020,Viva Outdoor,Flujos de peaje/publicidad exterior,2015-11-05,3551172.88,VTRTFT020A,A,3599742.58,832878.36,8.84,120,Trimestral,Pacific Credit Rating,AA.sv,2021-03-29,6149.41,68806.86,Pagado con retraso,9
PAG-0688,FT-020,Viva Outdoor,Flujos de peaje/publicidad exterior,2015-11-05,3551172.88,VTRTFT020A,A,3599742.58,832878.36,8.84,120,Trimestral,Pacific Credit Rating,AA.sv,2021-06-28,5922.94,88056.59,Pagado con retraso,11
PAG-0689,FT-020,Viva Outdoor,Flujos de peaje/publicidad exterior,2015-11-05,3551172.88,VTRTFT020A,A,3599742.58,832878.36,8.84,120,Trimestral,Pacific Credit Rating,AA.sv,2021-09-27,6357.71,61921.35,Pagado,0
PAG-0690,FT-020,Viva Outdoor,Flujos de peaje/publicidad exterior,2015-11-05,3551172.88,VTRTFT020A,A,3599742.58,832878.36,8.84,120,Trimestral,Pacific Credit Rating,AA.sv,2021-12-27,6417.72,101117.68,Pagado,0
PAG-0691,FT-020,Viva Outdoor,Flujos de peaje/publicidad exterior,2015-11-05,3551172.88,VTRTFT020A,A,3599742.58,832878.36,8.84,120,Trimestral,Pacific Credit Rating,AA.sv,2022-03-28,5627.78,80424.12,Pagado,0
PAG-0692,FT-020,Viva Outdoor,Flujos de peaje/publicidad exterior,2015-11-05,3551172.88,VTRTFT020A,A,3599742.58,832878.36,8.84,120,Trimestral,Pacific Credit Rating,AA.sv,2022-06-27,6269.09,74135.78,Pagado con retraso,12
PAG-0693,FT-020,Viva Outdoor,Flujos de peaje/publicidad exterior,2015-11-05,3551172.88,VTRTFT020A,A,3599742.58,832878.36,8.84,120,Trimestral,Pacific Credit Rating,AA.sv,2022-09-26,5737.52,59236.61,Pagado,0
PAG-0694,FT-020,Viva Outdoor,Flujos de peaje/publicidad exterior,2015-11-05,3551172.88,VTRTFT020A,A,3599742.58,832878.36,8.84,120,Trimestral,Pacific Credit Rating,AA.sv,2022-12-26,5535.91,83534.77,Pagado,0
PAG-0695,FT-020,Viva Outdoor,Flujos de peaje/publicidad exterior,2015-11-05,3551172.88,VTRTFT020A,A,3599742.58,832878.36,8.84,120,Trimestral,Pacific Credit Rating,AA.sv,2023-03-27,6156.67,99914.13,Pagado,0
PAG-0696,FT-020,Viva Outdoor,Flujos de peaje/publicidad exterior,2015-11-05,3551172.88,VTRTFT020A,A,3599742.58,832878.36,8.84,120,Trimestral,Pacific Credit Rating,AA.sv,2023-06-26,,,Pendiente,0
PAG-0697,FT-020,Viva Outdoor,Flujos de peaje/publicidad exterior,2015-11-05,3551172.88,VTRTFT020A,A,3599742.58,832878.36,8.84,120,Trimestral,Pacific Credit Rating,AA.sv,2023-09-25,,,Pendiente,0
PAG-0698,FT-020,Viva Outdoor,Flujos de peaje/publicidad exterior,2015-11-05,3551172.88,VTRTFT020A,A,3599742.58,832878.36,8.84,120,Trimestral,Pacific Credit Rating,AA.sv,2023-12-25,5933.08,80164.99,Pagado,0
PAG-0699,FT-020,Viva Outdoor,Flujos de peaje/publicidad exterior,2015-11-05,3551172.88,VTRTFT020A,A,3599742.58,832878.36,8.84,120,Trimestral,Pacific Credit Rating,AA.sv,2024-03-25,5844.65,107576.24,Pagado,0
PAG-0700,FT-020,Viva Outdoor,Flujos de peaje/publicidad exterior,2015-11-05,3551172.88,VTRTFT020A,A,3599742.58,832878.36,8.84,120,Trimestral,Pacific Credit Rating,AA.sv,2024-06-24,6130.81,84256.51,Pagado,0
PAG-0701,FT-020,Viva Outdoor,Flujos de peaje/publicidad exterior,2015-11-05,3551172.88,VTRTFT020A,A,3599742.58,832878.36,8.84,120,Trimestral,Pacific Credit Rating,AA.sv,2024-09-23,6576.51,66982.74,Pagado,0
